"","Estadio Play","","","","","","3","02","12","2022","1","2022-12-02 00:00:00","2022-12-02 01:00:00","day","1","1","1","2022-12-02","1","0","0000-00-00 00:00:00","0","40464"                                                                                                                                                                                                                                                                                                                                      
"","Ser","","","","","","3","02","12","2022","1","2022-12-02 01:00:00","2022-12-02 02:00:00","day","1","1","1","2022-12-02","1","0","0000-00-00 00:00:00","0","40434"                                                                                                                                                                                                                                                                                                                                               
"","Yoga Terapia","","","","","","3","02","12","2022","1","2022-12-02 02:00:00","2022-12-02 02:30:00","day","1","1","1","2022-12-02","1","0","0000-00-00 00:00:00","0","40435"                                                                                                                                                                                                                                                                                                                                      
"","Televistazo Comunidad Guayaquil Rr","","","","","","3","02","12","2022","1","2022-12-02 02:30:00","2022-12-02 04:00:00","day","1","1","1","2022-12-02","1","0","0000-00-00 00:00:00","0","40266"                                                                                                                                                                                                                                                                                                                
"","Televistazo Estelar Rr","","","","","","3","02","12","2022","1","2022-12-02 04:00:00","2022-12-02 05:00:00","day","1","1","1","2022-12-02","1","0","0000-00-00 00:00:00","0","39358"                                                                                                                                                                                                                                                                                                                            
"","Asi Pasa","","","","","","3","03","12","2022","1","2022-12-03 05:00:00","2022-12-03 05:30:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","35820"                                                                                                                                                                                                                                                                                                                                          
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","03","12","2022","1","2022-12-03 05:30:00","2022-12-03 06:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","03","12","2022","1","2022-12-03 06:00:00","2022-12-03 06:30:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","A-Team","","","","","","3","03","12","2022","1","2022-12-03 06:30:00","2022-12-03 07:30:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","39453"                                                                                                                                                                                                                                                                                                                                            
"","Promo Tv","","","","","","3","03","12","2022","1","2022-12-03 07:30:00","2022-12-03 08:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","40331"                                                                                                                                                                                                                                                                                                                                          
"","Tventas","Tventas, Es Un Programa De Ventas Por Televisión Y Realiza Entrega A Domicilio A Miles De Hogares Cada Semana  Con  Una Red De Más De 40 Locales Comerciales En Las Principales Ciudades Del Ecuador","","","","","3","03","12","2022","1","2022-12-03 08:00:00","2022-12-03 09:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","37798"                                                                                                                                       
"","Pan Nuestro 2019","","","","","","3","03","12","2022","1","2022-12-03 09:00:00","2022-12-03 09:30:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","39122"                                                                                                                                                                                                                                                                                                                                  
"","Land Before Time V: The Mysterious Island","","","","","","3","03","12","2022","1","2022-12-03 09:30:00","2022-12-03 11:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","40011"                                                                                                                                                                                                                                                                                                         
"","Supergirl V","","","","","","3","03","12","2022","1","2022-12-03 11:00:00","2022-12-03 12:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","39940"                                                                                                                                                                                                                                                                                                                                       
"","Supergirl V","","","","","","3","03","12","2022","1","2022-12-03 12:00:00","2022-12-03 13:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","39940"                                                                                                                                                                                                                                                                                                                                       
"","Smallville Viii","","","","","","3","03","12","2022","1","2022-12-03 13:00:00","2022-12-03 14:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","40392"                                                                                                                                                                                                                                                                                                                                   
"","Smallville Viii","","","","","","3","03","12","2022","1","2022-12-03 14:00:00","2022-12-03 15:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","40392"                                                                                                                                                                                                                                                                                                                                   
"","Capture The Flag","","","","","","3","03","12","2022","1","2022-12-03 15:00:00","2022-12-03 17:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","39534"                                                                                                                                                                                                                                                                                                                                  
"","Zoom","","","","","","3","03","12","2022","1","2022-12-03 17:00:00","2022-12-03 19:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","39002"                                                                                                                                                                                                                                                                                                                                              
"","Televistazo  Sabado 19h00","Resumen De Las Noticias Mas Importantes Y Relevantes Del Din De Semana.","","","","","3","03","12","2022","1","2022-12-03 19:00:00","2022-12-03 19:30:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","39347"                                                                                                                                                                                                                                                  
"","Dark Tower ,The (2017)","","","","","","3","03","12","2022","1","2022-12-03 19:30:00","2022-12-03 21:30:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","39776"                                                                                                                                                                                                                                                                                                                            
"","Contractor, The","","","","","","3","03","12","2022","1","2022-12-03 21:30:00","2022-12-03 23:30:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","40100"                                                                                                                                                                                                                                                                                                                                   
"","Prueba De Amor","","","","","","3","03","12","2022","1","2022-12-03 23:30:00","2022-12-03 01:30:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","38741"                                                                                                                                                                                                                                                                                                                                    
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","03","12","2022","1","2022-12-03 01:30:00","2022-12-03 02:00:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","03","12","2022","1","2022-12-03 02:00:00","2022-12-03 02:30:00","day","1","1","1","2022-12-03","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
