"","Resumen Lazos De Familia","","","","","","5","24","07","2022","1","2022-07-24 11:30:00","2022-07-24 13:30:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","39132"                                                                                                                                                                                                                                                                                                                          
"","Resumen Semana Celebridad","","","","","","5","24","07","2022","1","2022-07-24 13:30:00","2022-07-24 15:30:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","39323"                                                                                                                                                                                                                                                                                                                         
"","Resumen Semana Celebridad","","","","","","5","24","07","2022","1","2022-07-24 15:30:00","2022-07-24 17:30:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","39323"                                                                                                                                                                                                                                                                                                                         
"","El Combo Amarillo","El Combo Amarillo  (4t)","","","","","5","24","07","2022","1","2022-07-24 17:30:00","2022-07-24 18:00:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","35350"                                                                                                                                                                                                                                                                                                          
"","El Combo Amarillo","El Combo Amarillo  (4t)","","","","","5","24","07","2022","1","2022-07-24 18:00:00","2022-07-24 18:30:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","35350"                                                                                                                                                                                                                                                                                                          
"","As� Pasa 2t","As� Pasa 2t","","","","","5","24","07","2022","1","2022-07-24 18:30:00","2022-07-24 19:00:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","36434"                                                                                                                                                                                                                                                                                                                            
"","As� Pasa 2t","As� Pasa 2t","","","","","5","24","07","2022","1","2022-07-24 19:00:00","2022-07-24 19:30:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","36434"                                                                                                                                                                                                                                                                                                                            
"","3 Familias","3 Familias","","","","","5","24","07","2022","1","2022-07-24 19:30:00","2022-07-24 20:00:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","36336"                                                                                                                                                                                                                                                                                                                              
"","As� Pasa 2t","As� Pasa 2t","","","","","5","24","07","2022","1","2022-07-24 20:00:00","2022-07-24 20:30:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","36434"                                                                                                                                                                                                                                                                                                                            
"","As� Pasa 2t","As� Pasa 2t","","","","","5","24","07","2022","1","2022-07-24 20:30:00","2022-07-24 21:00:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","36434"                                                                                                                                                                                                                                                                                                                            
"","Politicamente Correcto","","","","","","5","24","07","2022","1","2022-07-24 21:00:00","2022-07-24 22:00:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","37785"                                                                                                                                                                                                                                                                                                                            
"","Noticiero Televistazo (Dominical)","","","","","","5","24","07","2022","1","2022-07-26 22:00:00","2022-07-26 22:30:00","day","1","1","1","2022-07-26","1","0","0000-00-00 00:00:00","0","31187"                                                                                                                                                                                                                                                                                                                 
"","Am�rica 360","","","","","","5","24","07","2022","1","2022-07-24 22:30:00","2022-07-24 23:00:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","35716"                                                                                                                                                                                                                                                                                                                                       
"","Estadio Tv","Estadio Tv","","","","","5","24","07","2022","1","2022-07-24 23:00:00","2022-07-24 23:30:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","36855"                                                                                                                                                                                                                                                                                                                              
"","El Combo Amarillo","El Combo Amarillo  (4t)","","","","","5","24","07","2022","1","2022-07-24 23:30:00","2022-07-24 00:00:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","35350"                                                                                                                                                                                                                                                                                                          
"","As� Pasa 2t","As� Pasa 2t","","","","","5","24","07","2022","1","2022-07-24 00:00:00","2022-07-24 00:30:00","day","1","1","1","2022-07-24","1","0","0000-00-00 00:00:00","0","36434"                                                                                                                                                                                                                                                                                                                            
