"","Hijo Donde Estas","","","","","","3","15","06","2023","1","2023-06-15 05:00:00","2023-06-15 06:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","39311"                                                                                                                                                                                                                                                                                                                                  
"","Televistazo  Al  Amanecer","Es Un Noticiero Enfocado Para Que El Televidente Se Informe A Primera Hora De Noticias Actualizadas A Nivel Nacional.","","","","","3","15","06","2023","1","2023-06-15 06:00:00","2023-06-15 07:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","30654"                                                                                                                                                                                                    
"","Contacto Directo","Es Un Noticiero Objetivo E Imparcial Entorno A La Politica Nacional En El Que Se Crea Un Debate De Analisis Publico","","","","","3","15","06","2023","1","2023-06-15 07:00:00","2023-06-15 07:30:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","24029"                                                                                                                                                                                                               
"","Televistazo En La Comunidad","Este Noticiero Surge Como Respuesta A Demandas Sociales Por Visibilizarse Y Hacerse Eco, Principalmente Barriales , Comunales Entre Otros; De Estos Sectores Que No Eran Tomados En Cuenta , Por Lo Que Ahora Es La Prioridad A La Hora De Emitir Televistazo A La Comunidad","","","","","3","15","06","2023","1","2023-06-15 07:30:00","2023-06-15 09:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","30655"                                           
"","Diomedes El Cacique De La Junta","","","","","","3","15","06","2023","1","2023-06-15 09:00:00","2023-06-15 10:30:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","39888"                                                                                                                                                                                                                                                                                                                   
"","En Contacto","Revista De Variedades Con Noticias De Actualidad Sobre Entretenimiento, Farándula Y Entrevistas A Especialistas En Temas De Sexualidad, Matrimonio, Manualidades Y De Belleza. Conducido Por Ursula Strenge, Efraín Ruales, Andrea Rendón, Henry Bustamante, Jonathan Estrada Y Michela Pincay","","","","","3","15","06","2023","1","2023-06-15 10:30:00","2023-06-15 13:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","30656"                                         
"","Televistazo","Un Noticiero Enfocado En Las Prioridades Sobre El Acontecer Nacional E Internacional, De Lunes A Viernes Ofreciéndole Al Televidente , Las Noticias De La Primera Jornada.","","","","","3","15","06","2023","1","2023-06-15 13:00:00","2023-06-15 14:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","24031"                                                                                                                                                             
"","Los Hackers De La Farándula","","","","","","3","15","06","2023","1","2023-06-15 14:00:00","2023-06-15 15:30:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","40414"                                                                                                                                                                                                                                                                                                                       
"","Tres Familias","La Producción Se Centra En Tres Familias De Diferentes Niveles Sociales Que Deberán Enfrentar Un Mismo Tema, Cada Una Representada Por Sus Respectivas Actitudes, Comportamientos Y Léxicos","","","","","3","15","06","2023","1","2023-06-15 15:30:00","2023-06-15 16:30:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","37298"                                                                                                                                          
"","Nuevo Rico Nuevo Pobre","","","","","","3","15","06","2023","1","2023-06-15 16:30:00","2023-06-15 17:15:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","40252"                                                                                                                                                                                                                                                                                                                            
"","La Patrona","","","","","","3","15","06","2023","1","2023-06-15 17:15:00","2023-06-15 18:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","40585"                                                                                                                                                                                                                                                                                                                                        
"","La Ley De La Venganza","","","","","","3","15","06","2023","1","2023-06-15 18:00:00","2023-06-15 19:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","40246"                                                                                                                                                                                                                                                                                                                             
"","Televistazo","El Noticiero Estelar, Contiene Informacion De Mayor Importancia De Los Acontecimientos Que Pasan En La Actualidad Nacional E Internacional.","","","","","3","15","06","2023","1","2023-06-15 19:00:00","2023-06-15 20:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","24035"                                                                                                                                                                                            
"","El Precio De La Traicion","","","","","","3","15","06","2023","1","2023-06-15 20:00:00","2023-06-15 21:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","40318"                                                                                                                                                                                                                                                                                                                          
"","Cia 593 2da Temporada","","","","","","3","15","06","2023","1","2023-06-15 21:00:00","2023-06-15 22:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","40343"                                                                                                                                                                                                                                                                                                                             
"","Sueños Robados","","","","","","3","15","06","2023","1","2023-06-15 22:00:00","2023-06-15 23:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","39761"                                                                                                                                                                                                                                                                                                                                    
"","Si Se Puede","","","","","","3","15","06","2023","1","2023-06-15 23:00:00","2023-06-15 00:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","39088"                                                                                                                                                                                                                                                                                                                                       
"","Puentes De Amor","","","","","","3","15","06","2023","1","2023-06-15 00:00:00","2023-06-15 05:00:00","day","1","1","1","2023-06-15","1","0","0000-00-00 00:00:00","0","40320"                                                                                                                                                                                                                                                                                                                                   
"","Hijo Donde Estas","","","","","","3","16","06","2023","1","2023-06-16 05:00:00","2023-06-16 06:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","39311"                                                                                                                                                                                                                                                                                                                                  
"","Televistazo  Al  Amanecer","Es Un Noticiero Enfocado Para Que El Televidente Se Informe A Primera Hora De Noticias Actualizadas A Nivel Nacional.","","","","","3","16","06","2023","1","2023-06-16 06:00:00","2023-06-16 07:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","30654"                                                                                                                                                                                                    
"","Contacto Directo","Es Un Noticiero Objetivo E Imparcial Entorno A La Politica Nacional En El Que Se Crea Un Debate De Analisis Publico","","","","","3","16","06","2023","1","2023-06-16 07:00:00","2023-06-16 07:30:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","24029"                                                                                                                                                                                                               
"","Televistazo En La Comunidad","Este Noticiero Surge Como Respuesta A Demandas Sociales Por Visibilizarse Y Hacerse Eco, Principalmente Barriales , Comunales Entre Otros; De Estos Sectores Que No Eran Tomados En Cuenta , Por Lo Que Ahora Es La Prioridad A La Hora De Emitir Televistazo A La Comunidad","","","","","3","16","06","2023","1","2023-06-16 07:30:00","2023-06-16 09:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","30655"                                           
"","Diomedes El Cacique De La Junta","","","","","","3","16","06","2023","1","2023-06-16 09:00:00","2023-06-16 10:30:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","39888"                                                                                                                                                                                                                                                                                                                   
"","En Contacto","Revista De Variedades Con Noticias De Actualidad Sobre Entretenimiento, Farándula Y Entrevistas A Especialistas En Temas De Sexualidad, Matrimonio, Manualidades Y De Belleza. Conducido Por Ursula Strenge, Efraín Ruales, Andrea Rendón, Henry Bustamante, Jonathan Estrada Y Michela Pincay","","","","","3","16","06","2023","1","2023-06-16 10:30:00","2023-06-16 13:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","30656"                                         
"","Televistazo","Un Noticiero Enfocado En Las Prioridades Sobre El Acontecer Nacional E Internacional, De Lunes A Viernes Ofreciéndole Al Televidente , Las Noticias De La Primera Jornada.","","","","","3","16","06","2023","1","2023-06-16 13:00:00","2023-06-16 14:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","24031"                                                                                                                                                             
"","Los Hackers De La Farándula","","","","","","3","16","06","2023","1","2023-06-16 14:00:00","2023-06-16 15:30:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","40414"                                                                                                                                                                                                                                                                                                                       
"","Tres Familias","La Producción Se Centra En Tres Familias De Diferentes Niveles Sociales Que Deberán Enfrentar Un Mismo Tema, Cada Una Representada Por Sus Respectivas Actitudes, Comportamientos Y Léxicos","","","","","3","16","06","2023","1","2023-06-16 15:30:00","2023-06-16 16:30:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","37298"                                                                                                                                          
"","Nuevo Rico Nuevo Pobre","","","","","","3","16","06","2023","1","2023-06-16 16:30:00","2023-06-16 17:15:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","40252"                                                                                                                                                                                                                                                                                                                            
"","La Patrona","","","","","","3","16","06","2023","1","2023-06-16 17:15:00","2023-06-16 18:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","40585"                                                                                                                                                                                                                                                                                                                                        
"","La Ley De La Venganza","","","","","","3","16","06","2023","1","2023-06-16 18:00:00","2023-06-16 19:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","40246"                                                                                                                                                                                                                                                                                                                             
"","Televistazo","El Noticiero Estelar, Contiene Informacion De Mayor Importancia De Los Acontecimientos Que Pasan En La Actualidad Nacional E Internacional.","","","","","3","16","06","2023","1","2023-06-16 19:00:00","2023-06-16 20:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","24035"                                                                                                                                                                                            
"","El Precio De La Traicion","","","","","","3","16","06","2023","1","2023-06-16 20:00:00","2023-06-16 21:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","40318"                                                                                                                                                                                                                                                                                                                          
"","Cia 593 2da Temporada","","","","","","3","16","06","2023","1","2023-06-16 21:00:00","2023-06-16 22:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","40343"                                                                                                                                                                                                                                                                                                                             
"","Sueños Robados","","","","","","3","16","06","2023","1","2023-06-16 22:00:00","2023-06-16 23:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","39761"                                                                                                                                                                                                                                                                                                                                    
"","Si Se Puede","","","","","","3","16","06","2023","1","2023-06-16 23:00:00","2023-06-16 00:00:00","day","1","1","1","2023-06-16","1","0","0000-00-00 00:00:00","0","39088"                                                                                                                                                                                                                                                                                                                                       
